Unnamed: 0,Stream start time,Stream URL,Stream length,Avg viewers,Peak viewers,Followers gained,Followers per hour,Views,Views per hour,Games
106,Saturday 29th August 2020 17:01,https://sullygnome.com/channel/tubbo/stream/469814834,133,11088,17238,3985,1771,24285,10793,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
107,Friday 28th August 2020 12:43,https://sullygnome.com/channel/tubbo/stream/457482354,226,9883,13612,5759,1439,38460,8495,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
108,Saturday 22nd August 2020 15:43,https://sullygnome.com/channel/tubbo/stream/402506290,31,6028,8823,465,620,8594,6294,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
109,Friday 21st August 2020 16:49,https://sullygnome.com/channel/tubbo/stream/393626146,130,8954,10345,2736,1216,20414,6397,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
110,Tuesday 18th August 2020 15:32,https://sullygnome.com/channel/tubbo/stream/365039186,162,6260,7640,1572,571,27117,8985,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Fall Guys: Ultimate Knockout|Fall_Guys|https://static-cdn.jtvnw.net/ttv-boxart/./Fall%20Guys:%20Ultimate%20Knockout-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
111,Monday 17th August 2020 15:16,https://sullygnome.com/channel/tubbo/stream/355521266,268,7065,8935,3693,820,29767,6058,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
112,Sunday 16th August 2020 14:54,https://sullygnome.com/channel/tubbo/stream/345779698,200,6144,7048,2771,791,24782,6101,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
113,Saturday 15th August 2020 15:02,https://sullygnome.com/channel/tubbo/stream/336555970,207,7445,8091,3347,956,31124,8390,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
114,Friday 14th August 2020 15:36,https://sullygnome.com/channel/tubbo/stream/327785602,173,6966,10222,2947,982,24605,7840,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
115,Thursday 13th August 2020 15:18,https://sullygnome.com/channel/tubbo/stream/318473282,251,6479,8268,7000,1647,33019,7074,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
116,Wednesday 12th August 2020 18:34,https://sullygnome.com/channel/tubbo/stream/311702130,160,9233,9779,2211,884,25035,8240,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
117,Tuesday 11th August 2020 15:34,https://sullygnome.com/channel/tubbo/stream/300686418,310,7110,9193,4199,799,39558,6887,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
118,Monday 10th August 2020 15:42,https://sullygnome.com/channel/tubbo/stream/291746226,362,9156,33619,11342,1814,80986,12136,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Duck Game|Duck_Game|https://static-cdn.jtvnw.net/ttv-boxart/Duck%20Game-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
119,Sunday 9th August 2020 18:30,https://sullygnome.com/channel/tubbo/stream/284784290,240,6068,14979,4668,1098,29638,6973,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Music|Music|https://static-cdn.jtvnw.net/ttv-boxart/Music-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
120,Saturday 8th August 2020 15:05,https://sullygnome.com/channel/tubbo/stream/274189986,414,4420,6872,3149,449,37017,4833,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|The Legend of Zelda: Breath of the Wild|The_Legend_of_Zelda_Breath_Of_The_Wild|https://static-cdn.jtvnw.net/ttv-boxart/./The%20Legend%20of%20Zelda:%20Breath%20of%20the%20Wild-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
121,Thursday 6th August 2020 15:15,https://sullygnome.com/channel/tubbo/stream/256418594,269,5570,6933,2607,579,21760,4835,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
122,Wednesday 5th August 2020 15:53,https://sullygnome.com/channel/tubbo/stream/247653282,231,4403,5903,2188,547,22909,4873,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
123,Tuesday 4th August 2020 15:01,https://sullygnome.com/channel/tubbo/stream/237522706,163,5108,5680,1683,612,16758,4918,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
124,Monday 3rd August 2020 15:20,https://sullygnome.com/channel/tubbo/stream/228112290,279,4433,6021,2560,538,23079,4499,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
125,Sunday 2nd August 2020 15:31,https://sullygnome.com/channel/tubbo/stream/219251026,253,8497,14320,3488,820,31810,7201,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
126,Saturday 1st August 2020 15:11,https://sullygnome.com/channel/tubbo/stream/210343010,633,5542,17637,7403,688,52390,4704,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
127,Friday 31st July 2020 14:42,https://sullygnome.com/channel/tubbo/stream/201236162,212,5370,6854,1945,518,17330,4230,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
128,Wednesday 29th July 2020 15:23,https://sullygnome.com/channel/tubbo/stream/182875090,171,3249,3562,1107,369,12449,3391,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
129,Tuesday 28th July 2020 15:18,https://sullygnome.com/channel/tubbo/stream/173311490,236,3067,3968,1254,313,12584,3146,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
130,Monday 27th July 2020 19:45,https://sullygnome.com/channel/tubbo/stream/167073426,284,3296,8215,1731,364,20001,4060,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
131,Sunday 26th July 2020 15:35,https://sullygnome.com/channel/tubbo/stream/154689314,204,2551,2858,983,280,10613,2749,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
132,Saturday 25th July 2020 15:30,https://sullygnome.com/channel/tubbo/stream/145152930,374,2951,4169,2380,380,22497,3399,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
133,Friday 24th July 2020 15:04,https://sullygnome.com/channel/tubbo/stream/135312370,280,2602,3790,1519,319,15949,3357,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
134,Thursday 23rd July 2020 15:34,https://sullygnome.com/channel/tubbo/stream/126072034,610,2414,4164,3097,302,33134,3124,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
135,Wednesday 22nd July 2020 15:14,https://sullygnome.com/channel/tubbo/stream/116308722,315,3358,4138,1742,331,17493,3120,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
136,Tuesday 21st July 2020 15:59,https://sullygnome.com/channel/tubbo/stream/107248722,330,3104,3620,2282,414,19967,3083,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
137,Monday 20th July 2020 15:00,https://sullygnome.com/channel/tubbo/stream/97284546,539,3057,6117,2280,253,27181,2945,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
138,Sunday 19th July 2020 14:55,https://sullygnome.com/channel/tubbo/stream/88106338,379,2639,3820,1714,263,20916,3009,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
139,Saturday 18th July 2020 15:00,https://sullygnome.com/channel/tubbo/stream/79156274,209,3370,4444,964,275,11805,2949,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
140,Friday 17th July 2020 15:18,https://sullygnome.com/channel/tubbo/stream/69933138,326,3254,5108,1364,248,18933,2711,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
141,Thursday 16th July 2020 14:59,https://sullygnome.com/channel/tubbo/stream/60282850,600,3646,6629,3488,348,32444,3137,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
142,Wednesday 15th July 2020 14:59,https://sullygnome.com/channel/tubbo/stream/50732946,495,2887,4374,2226,269,22989,2703,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
143,Tuesday 14th July 2020 15:51,https://sullygnome.com/channel/tubbo/stream/42368178,173,2207,2886,792,264,9575,2852,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
144,Monday 13th July 2020 15:05,https://sullygnome.com/channel/tubbo/stream/33020306,399,2837,4860,1763,261,17063,2408,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
145,Sunday 12th July 2020 15:00,https://sullygnome.com/channel/tubbo/stream/24517794,374,2097,2639,1214,194,14320,2291,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
146,Saturday 11th July 2020 15:02,https://sullygnome.com/channel/tubbo/stream/16105826,417,1846,2717,1829,261,14985,1680,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
147,Friday 10th July 2020 15:06,https://sullygnome.com/channel/tubbo/stream/39221899488,323,1783,2888,1346,244,9712,1765,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
148,Thursday 9th July 2020 15:01,https://sullygnome.com/channel/tubbo/stream/39208120144,448,1622,4794,2366,315,15906,2026,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
149,Wednesday 8th July 2020 15:20,https://sullygnome.com/channel/tubbo/stream/39185240928,414,937,1898,1630,232,10423,1383,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
150,Tuesday 7th July 2020 17:57,https://sullygnome.com/channel/tubbo/stream/39165575088,273,831,1624,1674,372,8051,1677,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
151,Monday 6th July 2020 16:54,https://sullygnome.com/channel/tubbo/stream/39141407584,125,422,480,99,44,1339,595,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
152,Sunday 5th July 2020 18:43,https://sullygnome.com/channel/tubbo/stream/39121742064,211,419,502,315,84,2732,658,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
153,Saturday 4th July 2020 18:10,https://sullygnome.com/channel/tubbo/stream/39100563984,424,327,983,552,76,4762,656,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
154,Friday 3rd July 2020 16:15,https://sullygnome.com/channel/tubbo/stream/39075428784,164,308,347,100,36,1557,514,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
155,Thursday 2nd July 2020 15:29,https://sullygnome.com/channel/tubbo/stream/39055107600,105,307,331,98,56,1123,540,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
156,Wednesday 1st July 2020 21:09,https://sullygnome.com/channel/tubbo/stream/39043623744,125,163,196,84,37,691,265,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
157,Tuesday 30th June 2020 18:23,https://sullygnome.com/channel/tubbo/stream/39013064112,126,314,367,111,49,1483,512,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
158,Sunday 28th June 2020 18:05,https://sullygnome.com/channel/tubbo/stream/38966804672,174,238,279,107,35,1679,533,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Getting Over It with Bennett Foddy|Getting_Over_It|https://static-cdn.jtvnw.net/ttv-boxart/Getting%20Over%20It%20with%20Bennett%20Foddy-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
159,Saturday 27th June 2020 16:30,https://sullygnome.com/channel/tubbo/stream/38941823744,209,403,517,170,48,2373,558,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
160,Friday 26th June 2020 16:33,https://sullygnome.com/channel/tubbo/stream/38917560848,116,331,374,90,45,1182,591,Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
161,Thursday 25th June 2020 16:54,https://sullygnome.com/channel/tubbo/stream/38894361824,110,274,349,105,52,1138,569,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
162,Wednesday 24th June 2020 16:30,https://sullygnome.com/channel/tubbo/stream/38870418448,75,374,425,122,81,1108,514,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
163,Tuesday 23rd June 2020 16:08,https://sullygnome.com/channel/tubbo/stream/38846372528,231,485,844,491,122,3623,836,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
164,Monday 22nd June 2020 15:18,https://sullygnome.com/channel/tubbo/stream/38822754384,206,350,407,249,71,2343,576,Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
165,Sunday 21st June 2020 15:47,https://sullygnome.com/channel/tubbo/stream/38805414480,192,231,306,173,53,1570,440,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
166,Saturday 20th June 2020 17:44,https://sullygnome.com/channel/tubbo/stream/38788075984,105,153,175,42,24,657,293,Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
167,Friday 19th June 2020 17:00,https://sullygnome.com/channel/tubbo/stream/38767486864,209,210,252,123,35,1472,381,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
168,Thursday 18th June 2020 21:26,https://sullygnome.com/channel/tubbo/stream/38752446976,168,255,535,278,92,2215,703,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Five Nights at Freddy's|Five_Nights_at_Freddys|https://static-cdn.jtvnw.net/ttv-boxart/Five%20Nights%20at%20Freddy%27s-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
169,Wednesday 17th June 2020 18:01,https://sullygnome.com/channel/tubbo/stream/38730419008,193,242,498,194,59,2074,583,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
170,Tuesday 16th June 2020 20:43,https://sullygnome.com/channel/tubbo/stream/38713525872,226,360,1165,351,93,2641,658,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
171,Monday 15th June 2020 17:32,https://sullygnome.com/channel/tubbo/stream/38691803216,267,191,240,141,31,1657,368,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
172,Friday 12th June 2020 18:12,https://sullygnome.com/channel/tubbo/stream/38635155040,122,162,223,79,35,806,341,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
173,Thursday 11th June 2020 20:23,https://sullygnome.com/channel/tubbo/stream/38618184176,111,200,251,100,50,1065,447,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
174,Wednesday 10th June 2020 17:54,https://sullygnome.com/channel/tubbo/stream/38595549248,215,144,239,94,25,1260,266,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|New Super Mario Bros. Wii|New_Super_Mario_Bros._Wii|https://static-cdn.jtvnw.net/ttv-boxart/New%20Super%20Mario%20Bros.%20Wii-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
175,Tuesday 9th June 2020 18:13,https://sullygnome.com/channel/tubbo/stream/38576040240,121,193,220,53,26,905,356,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
176,Monday 8th June 2020 18:09,https://sullygnome.com/channel/tubbo/stream/38556531952,155,197,246,96,34,1081,393,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
177,Sunday 7th June 2020 21:57,https://sullygnome.com/channel/tubbo/stream/38541572352,152,151,202,66,24,734,230,Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100
